0,1,2,3,4,5,6,7,label
0.5,0.669,0.613,0.142,0.314,0.29,0.251,0.221,0
1.0,0.676,0.672,0.137,0.308,0.234,0.275,0.283,0
1.0,0.676,0.647,0.111,0.301,0.306,0.225,0.194,1
0.5,0.676,0.706,0.142,0.316,0.242,0.29,0.269,1
0.0,0.676,0.664,0.137,0.313,0.242,0.277,0.255,1
1.0,0.682,0.681,0.124,0.327,0.277,0.242,0.268,1
1.0,0.682,0.681,0.124,0.293,0.263,0.217,0.236,1
1.0,0.682,0.697,0.133,0.321,0.298,0.244,0.242,2
0.0,0.682,0.697,0.146,0.368,0.362,0.218,0.277,1
0.5,0.689,0.689,0.146,0.331,0.271,0.299,0.257,1
0.5,0.689,0.681,0.146,0.374,0.326,0.329,0.291,1
0.5,0.703,0.689,0.128,0.281,0.23,0.236,0.24,1
0.5,0.709,0.697,0.15,0.382,0.335,0.295,0.318,1
0.0,0.709,0.697,0.133,0.328,0.283,0.24,0.273,0
0.5,0.709,0.706,0.137,0.374,0.296,0.25,0.387,2
0.0,0.709,0.706,0.204,0.409,0.35,0.294,0.357,2
0.5,0.709,0.706,0.15,0.385,0.329,0.325,0.307,1
0.5,0.709,0.723,0.128,0.274,0.238,0.208,0.237,1
0.5,0.736,0.714,0.146,0.369,0.324,0.29,0.307,1
0.0,0.743,0.714,0.142,0.404,0.389,0.282,0.287,1
0.5,0.743,0.706,0.142,0.472,0.406,0.378,0.316,1
0.5,0.743,0.748,0.155,0.45,0.379,0.397,0.371,1
0.0,0.743,0.731,0.146,0.418,0.347,0.312,0.387,2
0.0,0.743,0.723,0.142,0.429,0.424,0.294,0.299,1
1.0,0.75,0.689,0.133,0.365,0.286,0.315,0.322,2
0.0,0.757,0.739,0.15,0.484,0.441,0.402,0.362,1
0.0,0.777,0.773,0.164,0.486,0.504,0.237,0.366,2
0.0,0.777,0.773,0.159,0.517,0.442,0.412,0.409,2
0.5,0.777,0.782,0.173,0.576,0.463,0.513,0.429,2
0.5,0.777,0.706,0.146,0.491,0.389,0.458,0.307,1
0.0,0.784,0.79,0.142,0.516,0.461,0.409,0.402,2
0.5,0.784,0.798,0.146,0.454,0.391,0.165,0.397,0
0.5,0.791,0.748,0.137,0.487,0.435,0.379,0.332,2
0.0,0.791,0.773,0.177,0.582,0.503,0.555,0.398,2
0.0,0.811,0.773,0.128,0.447,0.405,0.393,0.322,1
0.0,0.824,0.798,0.15,0.552,0.434,0.504,0.462,2
0.0,0.865,0.782,0.159,0.566,0.475,0.463,0.442,2
0.0,0.892,0.84,0.195,0.826,0.833,0.479,0.616,2
1.0,0.135,0.118,0.035,0.009,0.006,0.01,0.007,0
1.0,0.399,0.387,0.084,0.079,0.076,0.067,0.066,0
1.0,0.432,0.412,0.08,0.1,0.092,0.082,0.075,0
1.0,0.466,0.454,0.097,0.114,0.083,0.099,0.101,0
1.0,0.514,0.529,0.097,0.181,0.16,0.162,0.124,0
1.0,0.568,0.538,0.102,0.203,0.208,0.15,0.138,0
0.5,0.588,0.538,0.097,0.205,0.192,0.155,0.146,0
0.0,0.595,0.563,0.124,0.239,0.229,0.174,0.117,0
0.0,0.635,0.63,0.137,0.284,0.274,0.189,0.226,0
0.5,0.649,0.588,0.106,0.323,0.308,0.257,0.204,1
0.0,0.682,0.664,0.142,0.307,0.264,0.29,0.213,1
0.5,0.696,0.689,0.15,0.369,0.311,0.315,0.268,1
0.0,0.709,0.681,0.159,0.403,0.284,0.338,0.362,1
0.5,0.723,0.731,0.15,0.477,0.473,0.329,0.302,2
0.0,0.73,0.706,0.137,0.379,0.294,0.34,0.307,2
0.0,0.73,0.706,0.168,0.507,0.491,0.401,0.326,1
0.0,0.73,0.739,0.177,0.461,0.389,0.409,0.368,2
0.0,0.736,0.681,0.142,0.336,0.33,0.263,0.226,1
0.0,0.75,0.773,0.15,0.49,0.427,0.388,0.377,2
0.5,0.764,0.748,0.15,0.396,0.333,0.348,0.317,2
0.5,0.764,0.748,0.15,0.447,0.379,0.444,0.312,1
0.5,0.784,0.672,0.15,0.451,0.391,0.398,0.33,0
0.0,0.784,0.756,0.146,0.449,0.405,0.344,0.332,1
0.0,0.791,0.798,0.155,0.56,0.497,0.461,0.402,1
0.5,0.797,0.748,0.155,0.508,0.432,0.454,0.367,1
0.5,0.804,0.79,0.173,0.502,0.385,0.484,0.388,1
0.0,0.831,0.798,0.168,0.564,0.455,0.435,0.477,1
0.0,0.865,0.79,0.177,0.669,0.638,0.573,0.428,1
0.5,0.892,0.857,0.199,0.721,0.584,0.677,0.564,2
1.0,0.264,0.252,0.044,0.029,0.02,0.024,0.027,0
1.0,0.284,0.286,0.062,0.035,0.028,0.024,0.033,0
1.0,0.297,0.277,0.075,0.045,0.039,0.035,0.035,0
1.0,0.304,0.286,0.066,0.047,0.038,0.036,0.042,0
1.0,0.304,0.277,0.058,0.042,0.034,0.02,0.033,0
1.0,0.385,0.353,0.075,0.066,0.048,0.067,0.053,0
1.0,0.399,0.37,0.084,0.09,0.068,0.072,0.081,0
1.0,0.426,0.395,0.08,0.097,0.09,0.059,0.076,0
1.0,0.486,0.454,0.088,0.12,0.089,0.109,0.103,0
1.0,0.493,0.479,0.093,0.121,0.082,0.106,0.123,0
1.0,0.493,0.445,0.084,0.115,0.1,0.077,0.098,0
1.0,0.5,0.487,0.106,0.142,0.113,0.108,0.128,0
1.0,0.527,0.529,0.102,0.144,0.101,0.122,0.143,1
1.0,0.527,0.504,0.106,0.175,0.159,0.13,0.138,0
1.0,0.534,0.487,0.106,0.13,0.102,0.08,0.123,0
1.0,0.541,0.521,0.093,0.147,0.11,0.13,0.125,0
1.0,0.541,0.471,0.088,0.156,0.127,0.113,0.133,1
1.0,0.541,0.496,0.111,0.149,0.127,0.103,0.134,1
1.0,0.554,0.521,0.111,0.15,0.109,0.126,0.149,0
1.0,0.561,0.563,0.106,0.18,0.148,0.135,0.172,1
1.0,0.595,0.588,0.115,0.202,0.143,0.176,0.193,1
1.0,0.601,0.605,0.124,0.225,0.197,0.184,0.169,0
1.0,0.608,0.588,0.111,0.232,0.2,0.197,0.166,1
0.5,0.608,0.622,0.124,0.309,0.282,0.239,0.22,1
1.0,0.615,0.622,0.115,0.276,0.262,0.263,0.213,1
1.0,0.615,0.613,0.124,0.239,0.171,0.244,0.206,1
0.0,0.615,0.597,0.111,0.272,0.232,0.227,0.213,1
1.0,0.615,0.571,0.111,0.22,0.199,0.142,0.193,2
0.0,0.622,0.588,0.124,0.258,0.225,0.205,0.188,0
1.0,0.622,0.664,0.137,0.285,0.245,0.194,0.257,1
0.0,0.635,0.597,0.124,0.26,0.234,0.197,0.21,1
0.5,0.635,0.597,0.111,0.231,0.197,0.172,0.203,1
1.0,0.642,0.605,0.133,0.28,0.237,0.231,0.234,1
1.0,0.642,0.664,0.124,0.266,0.231,0.174,0.238,0
1.0,0.642,0.58,0.119,0.253,0.222,0.196,0.219,1
1.0,0.649,0.63,0.133,0.277,0.231,0.23,0.245,1
1.0,0.676,0.664,0.128,0.308,0.314,0.236,0.215,1
1.0,0.676,0.647,0.133,0.347,0.326,0.282,0.237,0
0.5,0.689,0.613,0.137,0.366,0.293,0.292,0.317,2
0.5,0.689,0.689,0.128,0.348,0.29,0.282,0.282,1
1.0,0.689,0.681,0.124,0.27,0.219,0.201,0.263,1
0.0,0.696,0.689,0.119,0.35,0.284,0.261,0.278,0
1.0,0.703,0.697,0.119,0.331,0.291,0.242,0.285,1
0.5,0.703,0.647,0.119,0.341,0.336,0.225,0.255,1
0.5,0.703,0.681,0.137,0.37,0.306,0.315,0.306,1
0.5,0.703,0.664,0.146,0.382,0.329,0.332,0.277,2
0.0,0.709,0.697,0.142,0.358,0.296,0.265,0.302,1
0.5,0.709,0.748,0.142,0.397,0.342,0.336,0.306,1
0.0,0.716,0.731,0.146,0.398,0.33,0.292,0.353,2
0.5,0.716,0.731,0.133,0.401,0.289,0.332,0.347,1
0.0,0.723,0.664,0.168,0.382,0.347,0.328,0.291,1
0.5,0.723,0.739,0.146,0.383,0.304,0.359,0.314,1
0.0,0.73,0.697,0.155,0.439,0.381,0.377,0.314,2
0.0,0.736,0.748,0.159,0.492,0.488,0.367,0.329,2
0.0,0.736,0.79,0.137,0.384,0.305,0.258,0.347,1
1.0,0.736,0.697,0.137,0.341,0.3,0.224,0.282,2
0.0,0.736,0.714,0.146,0.384,0.323,0.338,0.302,1
0.5,0.743,0.723,0.119,0.461,0.41,0.352,0.358,2
1.0,0.743,0.723,0.142,0.407,0.353,0.338,0.329,2
1.0,0.75,0.731,0.15,0.43,0.37,0.278,0.307,2
0.5,0.75,0.756,0.173,0.462,0.346,0.434,0.372,1
0.0,0.764,0.748,0.155,0.45,0.34,0.384,0.402,2
0.0,0.77,0.765,0.168,0.526,0.433,0.389,0.422,2
0.0,0.777,0.782,0.15,0.483,0.413,0.379,0.357,2
0.0,0.777,0.739,0.15,0.451,0.417,0.303,0.396,2
0.0,0.777,0.739,0.142,0.427,0.369,0.354,0.317,1
0.5,0.777,0.782,0.173,0.453,0.402,0.323,0.38,1
0.0,0.777,0.79,0.181,0.505,0.463,0.402,0.432,2
0.0,0.777,0.765,0.155,0.408,0.333,0.266,0.382,2
0.5,0.777,0.765,0.155,0.477,0.386,0.415,0.386,1
0.0,0.777,0.79,0.168,0.484,0.401,0.389,0.397,2
0.5,0.791,0.798,0.15,0.506,0.418,0.406,0.395,1
0.0,0.791,0.765,0.159,0.446,0.336,0.307,0.336,1
0.5,0.797,0.815,0.173,0.624,0.571,0.475,0.467,2
0.5,0.804,0.765,0.137,0.452,0.376,0.4,0.355,2
0.0,0.804,0.815,0.173,0.43,0.357,0.359,0.329,2
0.5,0.804,0.815,0.177,0.516,0.432,0.431,0.414,1
0.5,0.811,0.807,0.164,0.551,0.472,0.529,0.397,2
0.0,0.811,0.765,0.15,0.54,0.543,0.418,0.338,2
0.5,0.811,0.798,0.173,0.53,0.416,0.493,0.422,1
0.0,0.824,0.832,0.168,0.667,0.598,0.539,0.486,1
0.0,0.824,0.807,0.155,0.506,0.428,0.325,0.457,2
0.0,0.851,0.832,0.186,0.509,0.44,0.428,0.459,2
0.5,0.851,0.798,0.15,0.553,0.411,0.518,0.437,1
0.0,0.858,0.84,0.155,0.757,0.837,0.49,0.431,2
0.5,0.878,0.849,0.164,0.634,0.586,0.483,0.432,2
0.0,0.953,0.916,0.186,0.902,0.803,0.756,0.671,2
1.0,0.216,0.126,0.066,0.055,0.045,0.048,0.045,0
1.0,0.372,0.328,0.088,0.141,0.115,0.082,0.124,0
1.0,0.385,0.328,0.102,0.164,0.141,0.138,0.126,0
1.0,0.412,0.378,0.084,0.101,0.11,0.057,0.065,0
0.5,0.412,0.445,0.102,0.229,0.217,0.174,0.162,0
0.0,0.48,0.429,0.115,0.229,0.183,0.214,0.182,1
1.0,0.527,0.513,0.093,0.159,0.147,0.209,0.102,1
1.0,0.534,0.504,0.106,0.173,0.118,0.147,0.131,1
0.5,0.554,0.521,0.133,0.323,0.278,0.261,0.271,0
0.0,0.568,0.538,0.137,0.345,0.302,0.3,0.245,1
1.0,0.574,0.571,0.128,0.278,0.223,0.238,0.243,0
0.0,0.581,0.58,0.133,0.274,0.231,0.206,0.183,0
1.0,0.588,0.538,0.133,0.297,0.258,0.205,0.253,1
0.0,0.588,0.546,0.119,0.24,0.23,0.186,0.168,1
0.0,0.595,0.529,0.102,0.217,0.229,0.203,0.144,1
0.5,0.642,0.605,0.159,0.412,0.337,0.396,0.308,1
0.5,0.676,0.613,0.168,0.624,0.614,0.496,0.407,1
0.0,0.716,0.672,0.142,0.396,0.358,0.359,0.269,1
0.0,0.73,0.756,0.146,0.413,0.329,0.388,0.342,1
0.0,0.73,0.706,0.133,0.367,0.319,0.305,0.281,1
0.0,0.743,0.714,0.159,0.432,0.379,0.391,0.335,1
0.0,0.743,0.697,0.133,0.397,0.373,0.304,0.285,1
0.5,0.757,0.756,0.15,0.447,0.344,0.423,0.352,1
0.5,0.777,0.79,0.146,0.438,0.434,0.327,0.298,1
0.5,0.777,0.748,0.15,0.497,0.466,0.418,0.321,2
0.5,0.804,0.79,0.173,0.485,0.407,0.388,0.404,2
0.5,0.838,0.79,0.181,0.643,0.55,0.529,0.449,2
0.5,0.851,0.84,0.173,0.62,0.477,0.554,0.513,2
1.0,0.27,0.252,0.058,0.035,0.027,0.027,0.032,0
1.0,0.284,0.252,0.062,0.037,0.026,0.037,0.032,0
1.0,0.385,0.353,0.075,0.065,0.045,0.048,0.06,0
1.0,0.419,0.395,0.088,0.09,0.067,0.08,0.084,0
1.0,0.439,0.437,0.088,0.114,0.095,0.096,0.089,0
1.0,0.48,0.462,0.084,0.113,0.079,0.085,0.121,0
1.0,0.486,0.538,0.097,0.146,0.114,0.099,0.143,0
1.0,0.507,0.471,0.102,0.139,0.13,0.093,0.108,0
1.0,0.541,0.504,0.119,0.168,0.144,0.118,0.142,0
1.0,0.541,0.513,0.097,0.159,0.128,0.13,0.128,0
1.0,0.554,0.529,0.124,0.179,0.162,0.115,0.144,0
1.0,0.588,0.571,0.093,0.195,0.157,0.167,0.163,0
1.0,0.595,0.563,0.106,0.199,0.157,0.177,0.177,1
1.0,0.601,0.597,0.124,0.247,0.228,0.169,0.192,1
1.0,0.608,0.58,0.124,0.214,0.175,0.142,0.208,1
0.0,0.615,0.622,0.137,0.279,0.206,0.224,0.257,1
0.0,0.615,0.622,0.115,0.248,0.199,0.183,0.218,1
0.0,0.615,0.613,0.119,0.238,0.197,0.205,0.18,1
1.0,0.615,0.571,0.102,0.168,0.136,0.132,0.146,0
1.0,0.615,0.597,0.133,0.216,0.163,0.2,0.187,2
1.0,0.622,0.58,0.128,0.249,0.205,0.179,0.218,1
1.0,0.622,0.664,0.119,0.257,0.191,0.242,0.263,1
0.5,0.649,0.647,0.124,0.299,0.232,0.225,0.271,1
0.0,0.649,0.681,0.142,0.304,0.224,0.254,0.273,1
0.0,0.655,0.689,0.128,0.314,0.224,0.289,0.267,1
0.5,0.655,0.63,0.128,0.317,0.261,0.305,0.243,1
1.0,0.662,0.63,0.111,0.231,0.189,0.182,0.208,1
1.0,0.676,0.664,0.128,0.281,0.244,0.197,0.258,1
0.0,0.676,0.689,0.106,0.372,0.346,0.287,0.233,1
0.5,0.676,0.681,0.133,0.328,0.223,0.272,0.296,1
1.0,0.682,0.613,0.124,0.248,0.22,0.134,0.223,1
0.0,0.682,0.664,0.137,0.292,0.215,0.259,0.242,0
0.5,0.689,0.613,0.137,0.348,0.297,0.283,0.285,2
0.0,0.689,0.697,0.128,0.338,0.27,0.311,0.263,1
1.0,0.696,0.664,0.111,0.304,0.293,0.199,0.243,1
0.0,0.703,0.714,0.164,0.417,0.353,0.391,0.311,1
0.0,0.73,0.714,0.164,0.432,0.335,0.414,0.327,1
0.0,0.73,0.672,0.115,0.342,0.329,0.239,0.263,1
0.5,0.736,0.748,0.155,0.391,0.329,0.315,0.34,2
1.0,0.736,0.714,0.159,0.4,0.355,0.349,0.303,2
0.0,0.736,0.714,0.137,0.444,0.354,0.492,0.315,2
0.0,0.743,0.739,0.137,0.416,0.339,0.365,0.342,1
0.0,0.743,0.748,0.164,0.439,0.402,0.326,0.332,1
0.0,0.75,0.731,0.142,0.385,0.273,0.294,0.351,2
0.5,0.75,0.706,0.133,0.379,0.291,0.391,0.312,0
0.5,0.77,0.765,0.137,0.399,0.337,0.315,0.339,1
0.5,0.777,0.756,0.155,0.427,0.343,0.344,0.387,1
0.5,0.777,0.739,0.155,0.434,0.354,0.339,0.367,2
0.5,0.784,0.782,0.155,0.521,0.421,0.355,0.447,2
0.5,0.797,0.79,0.159,0.558,0.455,0.301,0.453,2
0.0,0.804,0.782,0.155,0.522,0.421,0.498,0.371,1
0.0,0.811,0.815,0.155,0.55,0.446,0.365,0.509,2
0.5,0.811,0.815,0.186,0.563,0.461,0.418,0.447,2
0.0,0.838,0.882,0.177,0.672,0.453,0.629,0.526,2
0.5,0.838,0.807,0.155,0.481,0.367,0.37,0.462,1
0.5,0.851,0.849,0.15,0.515,0.408,0.418,0.437,2
0.0,0.899,0.882,0.181,0.843,0.548,0.618,0.485,2
1.0,0.176,0.168,0.04,0.017,0.015,0.014,0.012,0
1.0,0.311,0.294,0.066,0.051,0.039,0.039,0.048,0
1.0,0.331,0.294,0.053,0.045,0.041,0.036,0.034,0
1.0,0.378,0.361,0.088,0.079,0.073,0.055,0.062,0
0.0,0.473,0.42,0.097,0.126,0.116,0.115,0.096,1
1.0,0.473,0.429,0.084,0.123,0.11,0.093,0.098,0
0.5,0.507,0.521,0.102,0.208,0.213,0.159,0.131,0
0.0,0.595,0.555,0.115,0.22,0.191,0.169,0.173,1
0.5,0.601,0.538,0.119,0.19,0.148,0.153,0.168,0
1.0,0.608,0.58,0.111,0.2,0.163,0.156,0.173,0
0.0,0.649,0.655,0.115,0.305,0.283,0.203,0.238,1
0.5,0.723,0.731,0.15,0.402,0.309,0.371,0.341,2
1.0,0.372,0.345,0.084,0.078,0.066,0.056,0.068,0
1.0,0.412,0.37,0.084,0.085,0.071,0.063,0.208,0
1.0,0.52,0.479,0.088,0.136,0.121,0.115,0.095,0
0.0,0.527,0.504,0.106,0.188,0.183,0.127,0.138,0
0.0,0.541,0.555,0.106,0.198,0.194,0.118,0.151,0
0.0,0.662,0.655,0.124,0.295,0.272,0.211,0.222,1
0.0,0.669,0.664,0.124,0.328,0.32,0.211,0.249,0
0.0,0.669,0.647,0.128,0.311,0.242,0.257,0.271,1
0.0,0.703,0.681,0.137,0.364,0.287,0.272,0.328,1
0.5,0.716,0.714,0.155,0.413,0.323,0.303,0.353,1
0.5,0.73,0.672,0.119,0.374,0.318,0.346,0.272,1
0.0,0.736,0.681,0.15,0.398,0.359,0.346,0.293,0
0.0,0.743,0.697,0.15,0.412,0.309,0.337,0.392,2
0.5,0.818,0.782,0.164,0.545,0.402,0.519,0.454,1
0.0,0.818,0.815,0.173,0.631,0.374,0.425,0.426,2
0.0,0.818,0.782,0.155,0.546,0.505,0.461,0.371,2
0.5,0.858,0.84,0.15,0.52,0.361,0.5,0.428,2
0.0,0.574,0.555,0.106,0.224,0.154,0.164,0.233,2
0.5,0.635,0.613,0.155,0.266,0.171,0.233,0.273,1
0.5,0.52,0.521,0.102,0.158,0.11,0.109,0.168,2
0.0,0.622,0.597,0.133,0.286,0.231,0.246,0.238,2
0.0,0.351,0.345,0.066,0.077,0.057,0.052,0.083,0
0.5,0.473,0.496,0.088,0.156,0.117,0.099,0.173,0
0.0,0.453,0.454,0.088,0.125,0.098,0.094,0.103,1
1.0,0.128,0.084,0.031,0.011,0.007,0.011,0.003,0
1.0,0.351,0.328,0.084,0.065,0.053,0.065,0.053,0
0.0,0.601,0.622,0.111,0.279,0.249,0.269,0.188,0
0.5,0.615,0.597,0.128,0.292,0.252,0.268,0.243,1
0.0,0.574,0.613,0.111,0.219,0.171,0.197,0.203,2
0.5,0.73,0.706,0.128,0.337,0.263,0.256,0.317,1
0.0,0.676,0.664,0.142,0.338,0.295,0.221,0.268,2
0.0,0.669,0.664,0.137,0.322,0.219,0.249,0.352,2
0.0,0.514,0.496,0.093,0.147,0.109,0.127,0.143,2
1.0,0.399,0.37,0.075,0.072,0.064,0.073,0.078,0
0.0,0.5,0.529,0.111,0.182,0.167,0.114,0.157,1
0.5,0.811,0.807,0.195,0.567,0.415,0.56,0.45,2
0.0,0.419,0.412,0.102,0.121,0.11,0.111,0.101,0
0.5,0.405,0.403,0.097,0.106,0.084,0.075,0.102,0
0.0,0.655,0.647,0.115,0.292,0.162,0.265,0.283,1
0.0,0.642,0.597,0.133,0.277,0.189,0.244,0.273,2
0.5,0.669,0.689,0.137,0.342,0.299,0.343,0.253,1
0.5,0.554,0.58,0.137,0.258,0.158,0.24,0.253,2
0.0,0.453,0.471,0.102,0.155,0.127,0.111,0.133,0
1.0,0.351,0.336,0.075,0.063,0.047,0.053,0.053,1
0.0,0.784,0.773,0.177,0.486,0.297,0.444,0.487,2
0.5,0.662,0.664,0.146,0.345,0.216,0.321,0.367,2
0.5,0.669,0.647,0.168,0.36,0.3,0.272,0.263,1
0.5,0.642,0.689,0.133,0.383,0.24,0.255,0.188,2
0.5,0.75,0.706,0.155,0.503,0.279,0.445,0.487,2
0.0,0.541,0.529,0.111,0.231,0.178,0.226,0.183,1
0.5,0.784,0.748,0.159,0.501,0.341,0.413,0.442,2
1.0,0.331,0.303,0.058,0.048,0.038,0.029,0.048,0
0.0,0.608,0.571,0.146,0.276,0.191,0.184,0.283,2
0.5,0.608,0.63,0.146,0.253,0.194,0.229,0.193,1
0.5,0.574,0.563,0.115,0.224,0.168,0.215,0.193,2
0.5,0.493,0.479,0.119,0.14,0.101,0.124,0.133,0
0.5,0.561,0.555,0.142,0.232,0.164,0.224,0.203,1
0.0,0.635,0.647,0.146,0.263,0.193,0.268,0.248,2
0.5,0.507,0.513,0.097,0.158,0.136,0.107,0.128,2
0.5,0.595,0.58,0.102,0.204,0.128,0.19,0.168,1
1.0,0.345,0.328,0.066,0.049,0.037,0.045,0.048,0
0.5,0.608,0.597,0.133,0.25,0.184,0.198,0.248,2
0.0,0.297,0.286,0.08,0.048,0.032,0.06,0.048,1
0.0,0.635,0.664,0.142,0.304,0.196,0.203,0.362,2
0.5,0.77,0.748,0.199,0.575,0.394,0.533,0.407,2
0.0,0.507,0.504,0.102,0.169,0.12,0.155,0.153,1
0.5,0.723,0.731,0.15,0.416,0.38,0.313,0.292,2
1.0,0.412,0.412,0.088,0.101,0.087,0.073,0.088,0
0.5,0.662,0.672,0.115,0.374,0.295,0.348,0.297,1
0.5,0.804,0.824,0.142,0.545,0.402,0.337,0.492,2
0.0,0.628,0.622,0.106,0.289,0.197,0.201,0.193,1
1.0,0.291,0.286,0.066,0.053,0.047,0.077,0.043,1
1.0,0.453,0.462,0.093,0.118,0.102,0.097,0.108,0
0.5,0.52,0.538,0.106,0.173,0.148,0.115,0.168,0
0.5,0.655,0.647,0.137,0.343,0.29,0.346,0.253,1
0.5,0.676,0.664,0.088,0.329,0.289,0.292,0.233,2
0.0,0.736,0.748,0.177,0.432,0.309,0.346,0.427,2
0.0,0.595,0.58,0.124,0.26,0.198,0.242,0.183,2
0.5,0.655,0.681,0.159,0.343,0.229,0.257,0.352,2
0.5,0.574,0.58,0.133,0.286,0.183,0.147,0.292,2
1.0,0.486,0.504,0.111,0.144,0.103,0.097,0.163,1
0.0,0.568,0.546,0.119,0.222,0.176,0.187,0.213,2
0.5,0.703,0.748,0.159,0.372,0.296,0.252,0.387,2
0.0,0.926,0.874,0.168,0.647,0.472,0.508,0.557,2
0.5,0.73,0.748,0.146,0.416,0.328,0.321,0.342,2
0.5,0.662,0.681,0.133,0.31,0.232,0.253,0.273,1
1.0,0.088,0.084,0.031,0.004,0.003,0.004,0.003,0
0.0,0.5,0.487,0.124,0.168,0.138,0.133,0.107,2
0.5,0.608,0.63,0.111,0.287,0.222,0.218,0.175,2
1.0,0.115,0.109,0.018,0.006,0.004,0.005,0.003,0
0.0,0.757,0.714,0.208,0.376,0.277,0.3,0.357,2
0.0,0.676,0.697,0.146,0.301,0.196,0.235,0.347,2
0.0,0.412,0.361,0.084,0.077,0.055,0.067,0.068,0
0.0,0.23,0.21,0.058,0.022,0.016,0.017,0.018,0
1.0,0.547,0.563,0.133,0.222,0.185,0.176,0.183,2
1.0,0.514,0.521,0.119,0.155,0.101,0.153,0.143,1
0.5,0.514,0.538,0.111,0.162,0.133,0.145,0.118,1
0.0,0.514,0.504,0.119,0.167,0.125,0.122,0.166,2
1.0,0.378,0.361,0.088,0.076,0.055,0.048,0.073,1
1.0,0.601,0.588,0.124,0.239,0.192,0.192,0.203,2
1.0,0.628,0.58,0.128,0.267,0.211,0.238,0.213,2
1.0,0.601,0.563,0.124,0.259,0.162,0.189,0.258,2
1.0,0.655,0.655,0.146,0.364,0.304,0.332,0.273,2
0.5,0.601,0.597,0.142,0.251,0.191,0.201,0.223,1
1.0,0.73,0.681,0.168,0.377,0.291,0.297,0.327,2
0.5,0.77,0.731,0.168,0.462,0.321,0.469,0.342,2
1.0,0.662,0.63,0.119,0.302,0.215,0.233,0.273,2
0.0,0.297,0.294,0.075,0.044,0.028,0.037,0.041,0
0.0,0.405,0.378,0.084,0.078,0.058,0.056,0.078,1
1.0,0.608,0.58,0.124,0.246,0.161,0.21,0.251,1
0.0,0.432,0.378,0.071,0.094,0.066,0.086,0.088,2
0.5,0.574,0.58,0.146,0.251,0.181,0.191,0.223,2
0.5,0.534,0.496,0.102,0.172,0.131,0.167,0.153,0
1.0,0.682,0.613,0.142,0.257,0.183,0.25,0.188,2
1.0,0.574,0.546,0.137,0.236,0.184,0.205,0.178,2
1.0,0.878,0.832,0.195,0.725,0.52,0.579,0.651,1
0.5,0.777,0.773,0.19,0.53,0.379,0.425,0.422,2
0.5,0.804,0.807,0.164,0.565,0.421,0.46,0.467,2
1.0,0.642,0.647,0.146,0.304,0.209,0.222,0.297,2
0.5,0.561,0.529,0.102,0.191,0.114,0.154,0.183,2
1.0,0.216,0.21,0.053,0.02,0.014,0.018,0.016,0
1.0,0.216,0.202,0.071,0.022,0.014,0.022,0.02,0
0.0,0.601,0.597,0.102,0.272,0.176,0.206,0.258,2
0.5,0.541,0.58,0.102,0.191,0.124,0.134,0.208,2
0.0,0.615,0.622,0.097,0.261,0.159,0.211,0.292,2
0.5,0.372,0.37,0.058,0.072,0.049,0.061,0.068,1
0.0,0.649,0.613,0.128,0.307,0.206,0.338,0.248,2
0.0,0.581,0.563,0.093,0.231,0.174,0.236,0.188,2
0.5,0.628,0.647,0.142,0.386,0.262,0.302,0.352,2
0.5,0.608,0.58,0.102,0.222,0.171,0.189,0.178,2
0.0,0.642,0.664,0.155,0.388,0.253,0.282,0.397,2
0.0,0.642,0.647,0.142,0.35,0.233,0.221,0.372,2
1.0,0.216,0.202,0.058,0.021,0.013,0.026,0.017,0
0.0,0.608,0.597,0.146,0.283,0.177,0.261,0.248,2
0.0,0.541,0.521,0.124,0.218,0.135,0.19,0.188,2
0.5,0.615,0.58,0.146,0.273,0.191,0.259,0.228,2
0.5,0.608,0.605,0.133,0.253,0.158,0.224,0.268,2
0.5,0.615,0.622,0.115,0.253,0.142,0.218,0.253,2
0.5,0.527,0.563,0.097,0.224,0.121,0.206,0.223,2
1.0,0.324,0.303,0.071,0.063,0.053,0.059,0.045,0
1.0,0.527,0.504,0.106,0.205,0.171,0.12,0.182,0
0.0,0.554,0.555,0.093,0.196,0.198,0.136,0.131,0
1.0,0.561,0.555,0.106,0.209,0.182,0.147,0.175,1
0.5,0.595,0.571,0.124,0.242,0.188,0.165,0.218,2
0.5,0.649,0.647,0.137,0.359,0.331,0.244,0.261,1
0.5,0.723,0.748,0.159,0.509,0.348,0.491,0.332,1
0.5,0.818,0.832,0.168,0.639,0.552,0.481,0.512,2
0.0,0.831,0.832,0.173,0.629,0.516,0.5,0.428,2
0.0,0.838,0.832,0.181,0.769,0.761,0.614,0.493,1
0.5,0.872,0.874,0.173,0.761,0.722,0.502,0.581,1
1.0,0.264,0.252,0.066,0.041,0.039,0.04,0.029,0
1.0,0.264,0.227,0.053,0.034,0.029,0.022,0.028,0
1.0,0.297,0.277,0.062,0.048,0.038,0.038,0.033,0
1.0,0.297,0.277,0.058,0.045,0.034,0.036,0.033,0
1.0,0.324,0.294,0.062,0.057,0.041,0.052,0.043,0
1.0,0.405,0.395,0.084,0.101,0.082,0.079,0.078,0
1.0,0.412,0.412,0.08,0.097,0.111,0.082,0.08,0
1.0,0.419,0.387,0.08,0.087,0.062,0.086,0.068,0
1.0,0.439,0.403,0.084,0.089,0.074,0.075,0.064,0
0.0,0.459,0.437,0.106,0.141,0.133,0.114,0.095,0
